"gene","variance","is_hvg"
"CLDN5",0.397533440881141,TRUE
"GAL",0.397455346034159,TRUE
"CBX4",0.397386675649156,TRUE
"AHCY",0.397101513807153,TRUE
"LAGE3",0.39694455872998,TRUE
"TPM1",0.396889638109209,TRUE
"CDS1",0.396712930076248,TRUE
"NDC1",0.396603575636599,TRUE
"ADGRG1",0.39659582932837,TRUE
"PIK3R3",0.396519795528172,TRUE
"FCGR1A",0.395816237760741,TRUE
"FCGR1CP",0.395816237760741,TRUE
"ANKRD36",0.395546626880514,TRUE
"TUBA3D",0.395343530589376,TRUE
"BLVRB",0.394919413544756,TRUE
"RABEP1",0.394683773213335,TRUE
"MACIR",0.394582481639947,TRUE
"MLANA",0.394550824722625,TRUE
"LXN",0.394475062552118,TRUE
"BARD1",0.393902342117398,TRUE
"LSM4",0.393867500059374,TRUE
"PLA2G4A",0.393815721542503,TRUE
"ODC1",0.39366293495622,TRUE
"TRAF3IP3",0.393504353899986,TRUE
"NAIP",0.393481591674107,TRUE
"LMCD1",0.393449101874634,TRUE
"FGFR1",0.393359935381728,TRUE
"TESMIN",0.393324744478144,TRUE
"PCNA",0.39310138106492,TRUE
"EMC2",0.392953059786943,TRUE
"KCNN4",0.392822046272808,TRUE
"EGLN3",0.392774689667374,TRUE
"NUDT21",0.392649167771834,TRUE
"ZNF552",0.392402005117923,TRUE
"MRPS12",0.392399554985792,TRUE
"CUEDC1",0.392203867907786,TRUE
"TACC3",0.392082126674706,TRUE
"PLPBP",0.391777950537773,TRUE
"RAD54B",0.391551451221592,TRUE
"IRF8",0.39142651287829,TRUE
"RCOR3",0.391186324245493,TRUE
"NAP1L3",0.391179809419592,TRUE
"HES1",0.391001402045077,TRUE
"TRAF4",0.390974582675466,TRUE
"KIF16B",0.390972132116673,TRUE
"MEF2C",0.39089541466048,TRUE
"SLC39A7",0.390878668672036,TRUE
"TM7SF2",0.390746819090783,TRUE
"CCL21",0.390697136986293,TRUE
"TNFRSF17",0.390656476515597,TRUE
"WASF3",0.390508476789497,TRUE
"PPIC",0.390309521854323,TRUE
"GSPT2",0.390296817326765,TRUE
"FKBP1B",0.39023454063575,TRUE
"TACC1",0.389973903191422,TRUE
"ZFAND1",0.389606915872098,TRUE
"MARCHF8",0.389332189742889,TRUE
"STXBP1",0.389326255472352,TRUE
"NBEA",0.389022232773461,TRUE
"GLRB",0.388839387196046,TRUE
"WASL",0.388748815239358,TRUE
"GNG12",0.388590043238563,TRUE
"STK32B",0.388496206885991,TRUE
"NRP1",0.388273892063003,TRUE
"MYOF",0.388229859117667,TRUE
"CYP2A7",0.388192292095095,TRUE
"TDG",0.388106086536473,TRUE
"BIRC3",0.388029849828561,TRUE
"EAF2",0.388020503247755,TRUE
"DMXL1",0.387989105926298,TRUE
"HEG1",0.387921490351945,TRUE
"CTSO",0.387834964094261,TRUE
"CDC6",0.387737767558605,TRUE
"RAB4A",0.387628569293859,TRUE
"GNLY",0.387548049600429,TRUE
"MATN3",0.38752249029484,TRUE
"TUBB6",0.387520458248709,TRUE
"ZNF281",0.3874920893845,TRUE
"KDELR1",0.387242598558975,TRUE
"LINC02802",0.386575715760246,TRUE
"LSP1P4",0.386575715760246,TRUE
"LSP1P5",0.386575715760246,TRUE
"SLC30A1",0.38604470366138,TRUE
"RET",0.385791436223664,TRUE
"HLA-F",0.385713015879877,TRUE
"CD9",0.385672099743157,TRUE
"EMCN",0.385666466318376,TRUE
"XAF1",0.385622791470588,TRUE
"ADGRL2",0.385618443922848,TRUE
"HEBP1",0.385515149476195,TRUE
"KLF6",0.38516147824179,TRUE
"NCAPG",0.385111156127575,TRUE
"IBTK",0.38508208639414,TRUE
"H4C11",0.384996192850154,TRUE
"H4C12",0.384996192850154,TRUE
"CMAHP",0.384956350394776,TRUE
"NLGN4X",0.384503592967823,TRUE
"CANT1",0.384481267412638,TRUE
"COX20",0.384399481981483,TRUE
"HOXA7",0.384399481981483,TRUE
"VGLL4",0.384061279596249,TRUE
"SLC28A3",0.383797675023311,TRUE
"ABLIM3",0.383591504561798,TRUE
"C1QBP",0.383434982640153,TRUE
"CLDN4",0.383324895700133,TRUE
"SEH1L",0.383093650179249,TRUE
"A2M",0.382889935386244,TRUE
"GADD45A",0.3828686891516,TRUE
"VAMP8",0.382582697193194,TRUE
"GSE1",0.382505959773897,TRUE
"MEIS1",0.38242081683743,TRUE
"SMCO4",0.38240315598631,TRUE
"DCAF7",0.382380094091328,TRUE
"PDLIM1",0.382211227347605,TRUE
"GOLGA8N",0.38205905431844,TRUE
"MCM6",0.381797409802112,TRUE
"ZFP36L1",0.381729416148452,TRUE
"LY6D",0.38171980436183,TRUE
"MPC2",0.381474782981962,TRUE
"CENPN",0.381247416850822,TRUE
"SINHCAF",0.381234420599458,TRUE
"HIRA",0.381203819963614,TRUE
"MYO5C",0.381106046582892,TRUE
"LEPROT",0.381030678257443,TRUE
"IDI1",0.380757819577982,TRUE
"HSPA13",0.380445212844882,TRUE
"ARHGEF6",0.380435726947153,TRUE
"EMILIN1",0.380306589587964,TRUE
"PCSK5",0.37982434108997,TRUE
"CST5",0.379478106594092,TRUE
"NQO2",0.379453335641454,TRUE
"MGAM",0.379262467298056,TRUE
"LAMC1",0.379070123672208,TRUE
"F12",0.378953531889036,TRUE
"MMP10",0.378890227393469,TRUE
"SERPINE1",0.37888451285955,TRUE
"EREG",0.37882166433042,TRUE
"COX17",0.378802583156853,TRUE
"TNIK",0.37878611450939,TRUE
"DSC3",0.378658431221137,TRUE
"COX11",0.378433494020962,TRUE
"OAT",0.37841447815622,TRUE
"PECAM1",0.378331220054286,TRUE
"ZWILCH",0.377933296984866,TRUE
"SERPINB9",0.377896196930835,TRUE
"C14orf132",0.377789786474106,TRUE
"HBS1L",0.376979628122761,TRUE
"MAP3K5",0.376828611465015,TRUE
"HOXB7",0.376776055416281,TRUE
"KLF10",0.37653208697777,TRUE
"HMMR",0.376460059193697,TRUE
"EDEM3",0.376352228283965,TRUE
"QKI",0.376316302398933,TRUE
"JADE3",0.376177122691631,TRUE
"INSR",0.37591061114627,TRUE
"PDE4A",0.375798381414897,TRUE
"RNF6",0.375593717620406,TRUE
"C8orf33",0.375546113458621,TRUE
"FCGR2A",0.375346441951545,TRUE
"GALC",0.374893566446586,TRUE
"BOLA2-SMG1P6",0.374851390068719,TRUE
"SMG1P2",0.374851390068719,TRUE
"SMG1P5",0.374851390068719,TRUE
"CASP6",0.374472703936606,TRUE
"IQCK",0.374408465395079,TRUE
"ECI1",0.374241857777689,TRUE
"ITGA4",0.373893629569028,TRUE
"GPATCH2",0.373774567839679,TRUE
"PER3",0.373741917242734,TRUE
"GSTT2",0.373410178406274,TRUE
"GSTT2B",0.373410178406274,TRUE
"FNBP1L",0.373103464513133,TRUE
"CD48",0.373042354126274,TRUE
"SEC24D",0.373016793785378,TRUE
"FARSA",0.372977485316409,TRUE
"MT2A",0.372831412564713,TRUE
"CDC7",0.372721808607382,TRUE
"CCR2",0.372384087674653,TRUE
"ZNF750",0.372182786665704,TRUE
"ADORA2A",0.371917836706184,TRUE
"SPECC1L-ADORA2A",0.371917836706184,TRUE
"SERPINB2",0.371833698688369,TRUE
"LSR",0.371717500644382,TRUE
"UBE2L6",0.371470415753702,TRUE
"AGPS",0.371322617171153,TRUE
"EFNA1",0.371279957754889,TRUE
"STEAP4",0.371189128995962,TRUE
"WARS1",0.371100936228736,TRUE
"RNASE6",0.370820223451348,TRUE
"MRPS17",0.370434922844916,TRUE
"GLUL",0.370427067288249,TRUE
"AMPH",0.37019447767021,TRUE
"HSPA1A",0.369985592870262,TRUE
"HSPA1B",0.369985592870262,TRUE
"TRIL",0.369758044511688,TRUE
"TGM2",0.369397860826465,TRUE
"DCHS1",0.369294393316184,TRUE
"FOXC1",0.36928865852784,TRUE
"RB1CC1",0.368991533900491,TRUE
"LSM1",0.368875993635701,TRUE
"KMT5B",0.368800374628905,TRUE
"NAB1",0.368743467250436,TRUE
"PPAT",0.3686735611381,TRUE
"IER2",0.368352422266007,TRUE
"WWC2",0.368178975424137,TRUE
"TENT5A",0.368167647867447,TRUE
"SYNDIG1",0.368159424820408,TRUE
"CLPTM1",0.368154383639387,TRUE
"CDK14",0.36811343860985,TRUE
"PJA2",0.367991527056236,TRUE
"RAMP1",0.367959988700618,TRUE
"KAT6B",0.367938807862741,TRUE
"SRPX2",0.367215800128436,TRUE
"NUPR1",0.367172669595165,TRUE
"CD44",0.367139915222327,TRUE
"AIDA",0.366922477194713,TRUE
"CPM",0.366797354613018,TRUE
"SVIL",0.366785564966615,TRUE
"SGMS1",0.366754198969038,TRUE
"CLEC2B",0.366626363286357,TRUE
"CYBA",0.366544203057042,TRUE
"RFC3",0.366399348429715,TRUE
"TNFAIP3",0.366392189736037,TRUE
"RAB40B",0.365897443139383,TRUE
"CSF2RB",0.365808184537147,TRUE
"LRRC59",0.365620266908167,TRUE
"DAPK1",0.365497614435584,TRUE
"HPX",0.36544125995476,TRUE
"AURKA",0.365301290160107,TRUE
"THY1",0.365157967920757,TRUE
"HSD17B2",0.365154475273301,TRUE
"CSAG3",0.365040021693371,TRUE
"SPAG4",0.36476376771185,TRUE
"ACACA",0.364498159150511,TRUE
"RASA1",0.364156536202066,TRUE
"GALE",0.364032041325883,TRUE
"GPSM2",0.363827263719933,TRUE
"COPE",0.36378591497925,TRUE
"LPIN1",0.363755276819437,TRUE
"RCN1",0.363667918603014,TRUE
"LTBP3",0.363610970362155,TRUE
"PURA",0.363417447160798,TRUE
"STK17A",0.363368806304109,TRUE
"BLVRA",0.363046017908358,TRUE
"WIPI1",0.362684004123891,TRUE
"BLTP2",0.362629035077129,TRUE
"PELI1",0.362569079652482,TRUE
"RPS26",0.362506363894004,TRUE
"TMPO",0.362129365883488,TRUE
"MXI1",0.362068355588954,TRUE
"ARHGEF3",0.361868734784235,TRUE
"GLUD2",0.36141602413746,TRUE
"ADIPOR2",0.361379119697229,TRUE
"RTCA",0.361361452725724,TRUE
"ILF2",0.361265737940096,TRUE
"TCEA2",0.361029335839899,TRUE
"ARMC1",0.360914734571566,TRUE
"PRODH",0.360901217649698,TRUE
"SCRG1",0.360815216042562,TRUE
"ELOC",0.360463838030576,TRUE
"SLC25A32",0.360353750721423,TRUE
"ZNF292",0.36018165418735,TRUE
"KRR1",0.360107495205923,TRUE
"PANK3",0.359950108308252,TRUE
"MZT2A",0.359915279357448,TRUE
"ADGRB2",0.359824134430334,TRUE
"MTERF3",0.359789873990122,TRUE
"YWHAZ",0.359784976379149,TRUE
"HLA-DMB",0.359780651815985,TRUE
"IER5",0.359704854663657,TRUE
"SPINT1",0.359617796806306,TRUE
"CHST15",0.359572229288823,TRUE
"PSMB10",0.359541362752883,TRUE
"TCF7L1",0.35932109052222,TRUE
"P4HA1",0.359280086936572,TRUE
"CLK1",0.359247515917284,TRUE
"CIB1",0.359105886022447,TRUE
"TAF1D",0.359101619486461,TRUE
"RCN3",0.359052280302154,TRUE
"RANBP2",0.358808994974566,TRUE
"AMOTL2",0.358776887965879,TRUE
"UAP1",0.358049484937064,TRUE
"RPL23",0.357881684075973,TRUE
"VPS13C",0.357455210431462,TRUE
"KRT13",0.357424085050412,TRUE
"GSN",0.357388344821556,TRUE
"S100A10",0.357337900610851,TRUE
"MCUR1",0.357274071095688,TRUE
"RAB14",0.35718885146612,TRUE
"ATP9A",0.357156984491455,TRUE
"SYNGR2",0.357077442187926,TRUE
"NR2F1",0.356988075137638,TRUE
"UCK2",0.356971996829061,TRUE
"PRDX4",0.356824427722145,TRUE
"LBR",0.356772131824842,TRUE
"CX3CL1",0.356426392296921,TRUE
"ANTKMT",0.356217227713247,TRUE
"ZCCHC10",0.356116598845219,TRUE
"SKAP2",0.356098821692841,TRUE
"CERS4",0.356095301810396,TRUE
"MRTFB",0.355787481536469,TRUE
"MSH2",0.355702666849229,TRUE
"NME3",0.355683509712028,TRUE
"WNK1",0.35560594674047,TRUE
"MSL1",0.355562540606879,TRUE
"IGHV3-13",0.355465207543079,TRUE
"ACTR6",0.35541502270026,TRUE
"ASTN2",0.355376187215454,TRUE
"NME5",0.355355188615372,TRUE
"CCDC22",0.35529190399286,TRUE
"TSKU",0.355270577530598,TRUE
"STARD13",0.355116999819465,TRUE
"FBLN5",0.355055945738399,TRUE
"ACAT1",0.355045675251623,TRUE
"PSCA",0.354993065936843,TRUE
"ECHDC2",0.354778483386371,TRUE
"EDNRB",0.354688412973972,TRUE
"ABCA12",0.354378763611439,TRUE
"ACADM",0.35436743018836,TRUE
"DNM3",0.354287007537124,TRUE
"TACC2",0.354246920338064,TRUE
"CHRNA9",0.354068213726711,TRUE
"SCAF11",0.354061766538691,TRUE
"EFNA4",0.354012524516072,TRUE
"ENO1",0.353953941020093,TRUE
"TPPP3",0.353785563363457,TRUE
"LDOC1",0.353732700534286,TRUE
"TUBB",0.352828453959871,TRUE
"SYNE1",0.352825643447251,TRUE
"PNP",0.35281496946097,TRUE
"NPR3",0.352667685951822,TRUE
"MBNL2",0.352658510707348,TRUE
"NDRG2",0.352642295598641,TRUE
"MX2",0.352154477900582,TRUE
"ELMO3",0.352092126215988,TRUE
"FARP1",0.352061036243589,TRUE
"AAMDC",0.352031634526449,TRUE
"AXL",0.351860688767253,TRUE
"LIPA",0.351593605853352,TRUE
"LYPD3",0.351563577362919,TRUE
"C1orf56",0.351542693146323,TRUE
"CHD9",0.350931030169832,TRUE
"RAD21",0.350784846415552,TRUE
"CDO1",0.350120678867099,TRUE
"SLC46A3",0.350108495434291,TRUE
"CYB5R2",0.349894242130346,TRUE
"VPS13B",0.349530311925381,TRUE
"ARHGDIB",0.34946132697719,TRUE
"CCNB1IP1",0.349318335129612,TRUE
"ARHGAP32",0.349158722821879,TRUE
"ARMCX3",0.349129836983295,TRUE
"ARID5B",0.349028541760434,TRUE
"PMEPA1",0.348957435005906,TRUE
"CCDC47",0.348814377235874,TRUE
"GOLT1B",0.348711216038325,TRUE
"CYP51A1",0.3486153217802,TRUE
"LRRD1",0.3486153217802,TRUE
"TUFT1",0.348504058629635,TRUE
"DRC9",0.348484530430969,TRUE
"LACTB2",0.348408355101419,TRUE
"CCT6A",0.348262266665245,TRUE
"PTPRZ1",0.348033026418574,TRUE
"NUP155",0.34793570653192,TRUE
"MDFIC",0.347930882177425,TRUE
"MKNK2",0.347714622082308,TRUE
"RCBTB1",0.347705981090293,TRUE
"NARS2",0.347589319301594,TRUE
"SKIL",0.347588368932998,TRUE
"ITGB5",0.347558334101074,TRUE
"EOLA1",0.347293056678108,TRUE
"KYAT3",0.347283910396425,TRUE
"PRKCI",0.3472424787803,TRUE
"SMARCE1",0.346991494919834,TRUE
"GGCT",0.346940928589902,TRUE
"TSC22D3",0.346909453953144,TRUE
"CD93",0.346898160113861,TRUE
"HLA-J",0.346886712920848,TRUE
"CERS6",0.346833778132258,TRUE
"CDH19",0.346772510255331,TRUE
"LGALS3",0.346653343791655,TRUE
"GIMAP4",0.346614932328884,TRUE
"BTAF1",0.346495272173226,TRUE
"UTP18",0.346239097047135,TRUE
"SEPHS2",0.346228845994483,TRUE
"CD27",0.34609184678512,TRUE
"TNPO1",0.346080534402247,TRUE
"SUCO",0.345798397585313,TRUE
"CADPS2",0.345695989145412,TRUE
"CEBPB",0.345694670396603,TRUE
"MBOAT2",0.345694437132794,TRUE
"SPRED2",0.345621110743203,TRUE
"SLC38A6",0.345512232877727,TRUE
"F7",0.345268013654417,TRUE
"IDH1",0.345236090446283,TRUE
"NPIPB11",0.345137207149571,TRUE
"NPIPB13",0.345137207149571,TRUE
"NPIPB3",0.345137207149571,TRUE
"NPIPB4",0.345137207149571,TRUE
"NPIPB5",0.345137207149571,TRUE
"RC3H2",0.344877460752487,TRUE
"MICU2",0.344777001641417,TRUE
"CAST",0.344741711705703,TRUE
"SAV1",0.344729802434986,TRUE
"LAD1",0.344722886753421,TRUE
"VWA5A",0.344543012260437,TRUE
"HDGFL3",0.344464207010548,TRUE
"OIP5",0.344299336275701,TRUE
"CDH5",0.344063908978568,TRUE
"NACC2",0.343948815470206,TRUE
"SAR1B",0.343879234853229,TRUE
"RND1",0.34367500699335,TRUE
"GPI",0.34361864285539,TRUE
"MYO1D",0.343537430974573,TRUE
"PTER",0.343439153452763,TRUE
"ASCC2",0.343378215653907,TRUE
"PPFIBP2",0.34316228273399,TRUE
"RALGAPA1",0.343117678096623,TRUE
"PDCD2",0.34289286616305,TRUE
"ASF1A",0.342821767694587,TRUE
"MLXIP",0.342821069185841,TRUE
"SORL1",0.342763605802913,TRUE
"BCAP31",0.342686701253896,TRUE
"RNF144A",0.34253804338877,TRUE
"MTDH",0.342526985947596,TRUE
"PILRB",0.34249464197827,TRUE
"STAG3L5P-PVRIG2P-PILRB",0.34249464197827,TRUE
"ARHGAP8",0.342418311278797,TRUE
"PRR5-ARHGAP8",0.342418311278797,TRUE
"ASAH1",0.342109520840563,TRUE
"CEBPG",0.342088104991606,TRUE
"JMJD1C",0.342063054118897,TRUE
"RPP25",0.341974658639348,TRUE
"DNM1",0.341609771621205,TRUE
"NMI",0.341167274993303,TRUE
"RTP4",0.340822968312935,TRUE
"SNRPN",0.340822471960794,TRUE
"SNURF",0.340822471960794,TRUE
"BTBD3",0.340705104483598,TRUE
"RERGL",0.34061422120393,TRUE
"GCLM",0.340581790875108,TRUE
"PHF20",0.340416853095341,TRUE
"LSM5",0.340395931337078,TRUE
"STT3A",0.340243605223696,TRUE
"UBE3A",0.34015529071069,TRUE
"IL10RA",0.340098594964968,TRUE
"HK2",0.33997284666611,TRUE
"TUBG1",0.339969189569522,TRUE
"PCMTD2",0.339829516200182,TRUE
"TMEM230",0.339407157656827,TRUE
"POLI",0.33938440810505,TRUE
"FEN1",0.339333902702208,TRUE
"POLR2K",0.339203300801942,TRUE
"SERPINB6",0.339166622650648,TRUE
"TP53BP2",0.339038887219648,TRUE
"ZFYVE16",0.338941685381097,TRUE
"SPTSSA",0.338914586530874,TRUE
"TMEM164",0.338835801576946,TRUE
"RBM26",0.338670952894894,TRUE
"SMURF2",0.33818574322366,TRUE
"MIR21",0.338134905014233,TRUE
"VMP1",0.338134905014233,TRUE
"ENDOD1",0.338118216020792,TRUE
"PLA1A",0.338079022053596,TRUE
"CH25H",0.337980109960527,TRUE
"MAB21L1",0.337476586033632,TRUE
"MIR548F5",0.337476586033632,TRUE
"CDH12",0.337407627931884,TRUE
"KIF2C",0.337248247614016,TRUE
"NR3C1",0.337244831136298,TRUE
"SLC7A1",0.336828471168073,TRUE
"BNC2",0.336692097474289,TRUE
"FKBP14",0.336435732700461,TRUE
"MIF",0.336208832828647,TRUE
"MEX3D",0.336161887971808,TRUE
"ZNF587B",0.336143305132108,TRUE
"TNFRSF10B",0.33614175783421,TRUE
"UBXN7",0.336063856865111,TRUE
"EIF2AK2",0.336046420023914,TRUE
"AURKB",0.335909627368406,TRUE
"ZNF124",0.335633208914154,TRUE
"EMP3",0.335421823621075,TRUE
"TNKS",0.335341475004293,TRUE
"KCNK15",0.335262680845717,TRUE
"USP32P2",0.33503310183515,TRUE
"SOD2",0.334959121784504,TRUE
"SOD2-OT1",0.334959121784504,TRUE
"MED13",0.334638160897119,TRUE
"RNF138",0.334329389740365,TRUE
"ZNF329",0.334313772381299,TRUE
"TES",0.334215424501719,TRUE
"MEX3C",0.333867101848397,TRUE
"MBD4",0.333680223033869,TRUE
"PRR16",0.333594929930884,TRUE
"TRIP6",0.333377520486389,TRUE
"DNAJB6",0.333290281176564,TRUE
"HLTF",0.33305830138959,TRUE
"CAPN6",0.332978653314567,TRUE
"LINC00623",0.332426507157444,TRUE
"LINC00869",0.332426507157444,TRUE
"DAAM1",0.332342729584669,TRUE
"PARP12",0.33218704390436,TRUE
"NR2F6",0.332071322243988,TRUE
"NT5E",0.332054301666861,TRUE
"RPL39L",0.332021750911676,TRUE
"AP2B1",0.331974648898264,TRUE
"PTRH2",0.331550498786594,TRUE
"SLC25A24",0.331537668102042,TRUE
"CYB5R1",0.331408170059089,TRUE
"MOAP1",0.331264707533917,TRUE
"SLC35E2A",0.331109056738613,TRUE
"SLC35E2B",0.331109056738613,TRUE
"HIPK2",0.330948192091486,TRUE
"USP1",0.33091332789291,TRUE
"ADAM15",0.330778130403814,TRUE
"CLK4",0.330685236609361,TRUE
"SGCB",0.330437445795596,TRUE
"RHOBTB1",0.330410727430858,TRUE
"MAB21L4",0.330187911580309,TRUE
"LGALS8",0.330098834271719,TRUE
"TMEM132A",0.329977304166132,TRUE
"ARL3",0.329896815188672,TRUE
"CARD10",0.329880152394157,TRUE
"SAC3D1",0.329704963285891,TRUE
"GSR",0.329561292327547,TRUE
"TIAM1",0.329548770507747,TRUE
"ACSF2",0.329543610060395,TRUE
"EPB41L2",0.329466761856178,TRUE
"SERPINH1",0.32941142787957,TRUE
"BNIP3L",0.3292000861129,TRUE
"KDELR2",0.329169571947623,TRUE
"STMN1",0.329062132933373,TRUE
"ITGAV",0.329058795050565,TRUE
"DYNLT3",0.328957683603713,TRUE
"CTNND2",0.328953415079023,TRUE
"HYPK",0.328662617825818,TRUE
"SERF2-C15ORF63",0.328662617825818,TRUE
"LAMC2",0.328488430229885,TRUE
"CD53",0.328450298252973,TRUE
"RAI14",0.328172583054474,TRUE
"ACSL3",0.328059258507874,TRUE
"ERGIC3",0.328030392605192,TRUE
"MRPS28",0.328005012725448,TRUE
"CEP170",0.327835102599062,TRUE
"BOLA2",0.32781778234361,TRUE
"BOLA2B",0.32781778234361,TRUE
"CLEC7A",0.327735072921194,TRUE
"PDLIM5",0.32772496674921,TRUE
"SEPTIN11",0.327709366217715,TRUE
"CLEC10A",0.327652079709584,TRUE
"COL18A1",0.327519293573995,TRUE
"PAFAH1B3",0.327497977828184,TRUE
"NKG7",0.327478042295408,TRUE
"TIPRL",0.3273360490049,TRUE
"ATR",0.327334909130922,TRUE
"MRPL12",0.326566199063133,TRUE
"MALL",0.326316105497241,TRUE
"TCIRG1",0.325906354678242,TRUE
"MCM7",0.325395203753266,TRUE
"FPR3",0.324992595152266,TRUE
"CHIT1",0.324898108920964,TRUE
"ITIH5",0.32482493002686,TRUE
"NEDD4L",0.324475177410131,TRUE
"CSTB",0.324428794080328,TRUE
"SPRR1B",0.324080237814821,TRUE
"FANCL",0.323976828258382,TRUE
"MZB1",0.323969140782941,TRUE
"CD99",0.323726808328212,TRUE
"SQOR",0.323644373708231,TRUE
"SIK3",0.322657844867313,TRUE
"RBPMS",0.322541920875643,TRUE
"GCLC",0.322447465809338,TRUE
"RYBP",0.322111113675249,TRUE
"CALB2",0.321889864611082,TRUE
"RNASEH2A",0.32185928247461,TRUE
"RRP15",0.321856259987165,TRUE
"RABGAP1L",0.321753745863496,TRUE
"RFC5",0.321677536392725,TRUE
"CHSY1",0.321536672242369,TRUE
"LAP3",0.321476343369033,TRUE
"BPTF",0.32146671187662,TRUE
"PTPRCAP",0.3212715050657,TRUE
"EOLA2",0.321250921960745,TRUE
"OAZ3",0.321241847318415,TRUE
"TAT",0.321168879745185,TRUE
"PLXDC1",0.321082675652482,TRUE
"SPATS2L",0.321016932778509,TRUE
"CTPS1",0.320854230302178,TRUE
"GSTM5",0.3203039126768,TRUE
"GMFG",0.320154641026673,TRUE
"CBR1",0.32000001286351,TRUE
"CIDEC",0.319951454847067,TRUE
"IFT122",0.319885635658982,TRUE
"CHORDC1",0.319775023555037,TRUE
"PLBD1",0.319589393957533,TRUE
"PSMD11",0.319557092605896,TRUE
"ACE2",0.319444066907365,TRUE
"RANBP1",0.319440440217615,TRUE
"TCFL5",0.319300788436071,TRUE
"AGPAT5",0.319265112997612,TRUE
"GABRE",0.319128833977984,TRUE
"EBP",0.319112794258064,TRUE
"NTAQ1",0.319033099005191,TRUE
"FUCA1",0.318970779666557,TRUE
"HEBP2",0.318815288256158,TRUE
"MARCKS",0.318811947218939,TRUE
"SACS",0.318287253438728,TRUE
"FAS",0.318257250338292,TRUE
"TMEM260",0.318253002697732,TRUE
"CSAD",0.318208197600193,TRUE
"PDGFA",0.317886834996418,TRUE
"S100A13",0.317878252230063,TRUE
"BZW2",0.317837889636073,TRUE
"TBC1D16",0.317751746878655,TRUE
"SMAD4",0.317719996677994,TRUE
"KIF23",0.317624636691056,TRUE
"SEPTIN10",0.317412889308686,TRUE
"ALDH6A1",0.317336497008883,TRUE
"NRAS",0.317177961457501,TRUE
"DEK",0.316769748097992,TRUE
"P4HA2",0.316766313448302,TRUE
"TNS3",0.316550388123305,TRUE
"CCL4",0.316527268223715,TRUE
"CYC1",0.316236148599718,TRUE
"DYNC1LI1",0.31602681759947,TRUE
"GPR183",0.316011040099113,TRUE
"CCNO",0.31599460251308,TRUE
"HLA-G",0.315755326446624,TRUE
"SPAG5",0.31574606876382,TRUE
"NINJ2",0.315521938668107,TRUE
"NCF2",0.315460377178051,TRUE
"ADGRF5",0.315393095881444,TRUE
"SNPH",0.315360332722671,TRUE
"LDLR",0.315304151490666,TRUE
"SOAT1",0.314939570751003,TRUE
"F11R",0.314913288451259,TRUE
"FAM3C",0.314875601987219,TRUE
"ID2",0.314752931331548,TRUE
"GFPT1",0.31467585771073,TRUE
"ADGRA3",0.314569176772158,TRUE
"PID1",0.314502334124864,TRUE
"ORM2",0.313954863510531,TRUE
"BSCL2",0.313889399873119,TRUE
"HNRNPUL2-BSCL2",0.313889399873119,TRUE
"RSBN1",0.313879242168662,TRUE
"FXYD5",0.313872757860289,TRUE
"OASL",0.313743147819836,TRUE
"CSRP1",0.313742109974708,TRUE
"USP18",0.313624228262824,TRUE
"PPP1R9A",0.313582145788899,TRUE
"RFTN1",0.313484151998879,TRUE
"SLC6A10P",0.313422338938817,TRUE
"SLC6A10PB",0.313422338938817,TRUE
"SLC33A1",0.313401755316763,TRUE
"ZNF304",0.313399581776945,TRUE
"TOGARAM1",0.31322748972223,TRUE
"KCNK3",0.313140494515154,TRUE
"VEZF1",0.313124492872884,TRUE
"ACTL6A",0.312829187383659,TRUE
"CYP26B1",0.312788958675494,TRUE
"GSAP",0.312711576375129,TRUE
"CREB3L1",0.312631549455629,TRUE
"TMF1",0.312572816204917,TRUE
"GLT8D2",0.312376855239294,TRUE
"WFS1",0.312369659797011,TRUE
"FOXO3",0.312199769407475,TRUE
"HOXA10-HOXA9",0.311954344389526,TRUE
"HOXA9",0.311954344389526,TRUE
"PAPSS1",0.31194766798326,TRUE
"CASC3",0.311800664208421,TRUE
"CTSV",0.31173808137845,TRUE
"TCERG1",0.311730952678689,TRUE
"MBNL1",0.311590752112792,TRUE
"COMT",0.311585369315301,TRUE
"TAPBP",0.311469161809222,TRUE
"GTPBP4",0.311199395859108,TRUE
"HEXIM1",0.311125602350967,TRUE
"LYSET",0.310958093406405,TRUE
"PGAP6",0.310867094904183,TRUE
"AMY1A",0.31063694444136,TRUE
"AMY1B",0.31063694444136,TRUE
"AMY1C",0.31063694444136,TRUE
"AMY2A",0.31063694444136,TRUE
"AMY2B",0.31063694444136,TRUE
"SMIM10L1",0.310556682089412,TRUE
"PHTF2",0.310227389007127,TRUE
"ERI2",0.310188754246494,TRUE
"PIR-FIGF",0.310137269664674,TRUE
"VEGFD",0.310137269664674,TRUE
"HMGCS1",0.310045131594848,TRUE
"SYNJ2BP",0.309900000995495,TRUE
"PCK1",0.309688356566413,TRUE
"GALNT11",0.309672955613174,TRUE
"MED13L",0.309441967209084,TRUE
"CERS2",0.30934899181985,TRUE
"PPP1R2",0.309290905312563,TRUE
"RGS10",0.308921349989575,TRUE
"PCDHA1",0.308861108876853,TRUE
"PCDHA11",0.308861108876853,TRUE
"PCDHA12",0.308861108876853,TRUE
"PCDHA13",0.308861108876853,TRUE
"PCDHA2",0.308861108876853,TRUE
"PCDHA4",0.308861108876853,TRUE
"PCDHA5",0.308861108876853,TRUE
